#chrom	pos	AAAA	AABA	ABAA	ABBA	BAAA	BABA	BBAA	BBBA	BBBA
SIM337	0	3967	171	144	35	178	7	2	9	9
SIM338	0	3893	186	181	36	155	4	8	7	7
SIM339	0	3956	163	163	38	134	1	3	16	16
SIM340	0	3979	164	171	22	165	8	7	7	7
SIM341	0	3947	139	153	42	186	6	3	21	21
SIM342	0	3953	164	171	23	165	2	2	6	6
SIM343	0	3973	158	148	31	170	4	2	5	5
SIM344	0	3968	182	170	26	152	6	2	7	7
SIM345	0	3979	159	163	15	165	6	7	15	15
SIM346	0	3989	161	176	29	167	4	1	6	6
SIM347	0	3961	146	171	23	169	6	5	9	9
SIM348	0	3930	155	161	24	172	5	7	9	9
SIM349	0	3885	178	173	25	181	6	12	11	11
SIM350	0	3962	155	156	24	173	5	4	8	8
SIM351	0	3974	161	163	32	176	0	9	10	10
SIM352	0	3901	152	179	41	170	1	1	14	14
SIM353	0	3956	164	156	34	153	2	3	6	6
SIM354	0	3926	170	178	39	175	3	2	20	20
SIM355	0	4003	181	170	23	182	3	7	5	5
SIM356	0	3952	170	180	19	162	2	2	10	10
SIM357	0	3940	163	175	13	166	3	4	20	20
SIM358	0	3972	158	173	25	155	5	1	21	21
SIM359	0	3907	162	216	33	166	8	1	2	2
SIM360	0	3967	163	171	33	159	4	8	10	10
SIM361	0	3918	167	160	43	180	2	1	11	11
SIM362	0	3960	170	172	29	165	7	5	11	11
SIM363	0	3939	165	165	34	173	2	1	6	6
SIM364	0	3969	148	163	22	165	3	16	5	5
SIM365	0	3981	136	169	19	167	7	4	9	9
SIM366	0	3948	158	182	40	182	3	7	10	10
SIM367	0	3928	155	185	24	191	3	1	15	15
SIM368	0	3968	144	161	31	181	1	8	7	7
SIM369	0	3841	187	178	34	183	17	0	6	6
SIM370	0	4006	147	162	42	169	8	5	16	16
SIM371	0	3986	156	165	32	173	2	2	8	8
SIM372	0	3918	163	160	57	190	3	3	13	13
SIM373	0	3916	173	197	37	162	5	5	14	14
SIM374	0	3926	191	196	18	161	4	7	8	8
SIM375	0	4040	160	130	19	156	4	7	8	8
SIM376	0	3947	166	167	31	187	7	4	4	4
SIM377	0	3938	150	167	41	187	6	3	11	11
SIM378	0	3914	152	210	38	173	3	6	13	13
SIM379	0	3885	168	166	40	193	6	2	11	11
SIM380	0	3964	149	154	39	176	9	10	8	8
SIM381	0	3932	176	177	30	149	5	8	8	8
SIM382	0	4005	141	155	32	131	3	5	7	7
SIM383	0	4013	164	156	30	188	3	2	3	3
SIM384	0	3951	179	162	26	160	9	4	5	5
SIM385	0	3974	172	165	11	174	16	2	3	3
SIM386	0	3925	182	173	29	174	3	2	4	4
SIM387	0	3971	148	162	33	177	3	1	6	6
SIM388	0	3938	177	165	44	174	2	13	3	3
SIM389	0	3941	182	168	27	173	4	1	7	7
SIM390	0	3905	178	167	38	184	3	6	17	17
SIM391	0	3915	167	179	29	171	11	9	11	11
SIM392	0	3999	165	174	28	151	6	7	11	11
SIM393	0	3918	181	166	25	169	5	5	12	12
SIM394	0	3960	173	153	33	174	4	5	9	9
SIM395	0	3959	152	164	38	177	6	3	5	5
SIM396	0	3958	162	172	34	175	9	10	15	15
SIM397	0	4006	171	141	26	158	4	4	8	8
SIM398	0	3978	154	152	34	176	9	5	8	8
SIM399	0	3972	170	166	36	182	1	6	9	9
SIM400	0	3888	162	188	36	170	2	7	16	16
SIM401	0	3998	170	159	32	184	4	2	7	7
SIM402	0	3921	161	179	19	178	9	4	9	9
SIM403	0	3956	161	173	28	160	6	4	17	17
SIM404	0	4032	150	164	31	162	8	0	15	15
SIM405	0	3965	176	161	32	161	6	5	3	3
SIM406	0	3934	176	168	32	165	4	7	8	8
SIM407	0	3918	167	155	37	176	4	7	8	8
SIM408	0	3935	156	174	32	161	2	1	12	12
SIM409	0	3920	165	168	32	163	6	2	3	3
SIM410	0	3950	183	190	35	142	3	8	7	7
SIM411	0	3977	182	169	26	179	4	3	7	7
SIM412	0	3947	196	151	35	163	2	6	11	11
SIM413	0	3860	174	171	34	192	5	2	14	14
SIM414	0	3954	163	175	21	194	7	9	8	8
SIM415	0	3881	152	190	20	176	12	6	17	17
SIM416	0	3869	197	203	29	184	10	4	7	7
SIM417	0	3997	167	154	20	149	13	3	11	11
SIM418	0	3918	178	179	30	157	8	4	25	25
SIM419	0	3928	161	160	38	168	4	4	7	7
SIM420	0	3973	171	156	42	152	4	5	8	8
SIM421	0	3951	155	169	32	162	3	6	9	9
SIM422	0	3948	184	155	33	153	11	0	13	13
SIM423	0	3997	178	158	40	150	3	0	6	6
SIM424	0	3938	175	170	33	174	3	3	8	8
SIM425	0	3945	184	157	32	172	6	7	12	12
SIM426	0	3978	150	160	29	170	3	6	7	7
SIM427	0	3910	181	157	34	192	4	4	14	14
SIM428	0	3957	180	175	17	196	6	5	6	6
SIM429	0	3942	153	170	37	173	3	12	12	12
SIM430	0	3949	164	169	31	168	6	0	6	6
SIM431	0	3963	166	164	30	166	5	6	15	15
SIM432	0	3927	183	158	39	179	10	4	8	8
SIM433	0	3928	178	140	33	173	6	6	8	8
SIM434	0	3920	162	171	32	158	6	3	10	10
SIM435	0	3969	154	170	19	194	10	2	8	8
SIM436	0	3951	165	160	27	165	5	9	19	19
SIM437	0	3945	160	172	32	160	2	4	7	7
SIM438	0	3972	158	182	27	152	11	6	8	8
SIM439	0	3920	178	185	26	164	6	4	2	2
SIM440	0	3935	166	161	34	169	3	2	8	8
SIM441	0	3970	154	181	22	188	3	11	9	9
SIM442	0	3983	146	165	56	149	0	3	5	5
SIM443	0	4002	148	146	39	178	3	2	18	18
SIM444	0	3857	189	167	30	170	2	9	12	12
SIM445	0	3940	174	174	25	158	8	5	15	15
SIM446	0	3992	174	164	38	173	3	5	15	15
SIM447	0	3913	192	172	19	171	6	3	5	5
SIM448	0	3916	183	155	12	173	3	8	7	7
SIM449	0	3961	157	169	32	168	2	8	9	9
SIM450	0	3994	150	160	31	147	8	2	8	8
SIM451	0	3879	183	174	15	194	7	9	8	8
SIM452	0	3904	165	193	23	174	4	9	6	6
SIM453	0	3995	161	171	21	151	2	6	8	8
SIM454	0	3985	167	164	20	146	0	7	8	8
SIM455	0	3975	177	169	21	154	6	6	7	7
SIM456	0	3967	177	174	15	176	2	7	6	6
SIM457	0	3932	157	185	39	167	4	8	6	6
SIM458	0	3950	182	156	31	167	4	1	10	10
SIM459	0	3958	182	176	32	147	1	1	2	2
SIM460	0	3941	180	176	34	153	14	8	9	9
SIM461	0	3985	188	169	33	162	0	2	7	7
SIM462	0	3989	164	171	21	152	1	1	10	10
SIM463	0	3902	180	169	24	178	2	0	5	5
SIM464	0	3917	164	165	41	178	1	1	9	9
SIM465	0	3984	162	165	22	168	4	4	10	10
SIM466	0	4054	129	143	29	163	4	2	7	7
SIM467	0	3955	148	159	26	164	4	2	11	11
SIM468	0	3975	167	183	32	144	7	5	12	12
SIM469	0	3958	179	153	42	180	5	4	4	4
SIM470	0	3965	168	158	24	170	6	5	10	10
SIM471	0	3964	171	147	35	162	4	9	15	15
SIM472	0	3929	189	172	14	164	6	5	9	9
SIM473	0	3964	168	148	33	181	12	6	6	6
SIM474	0	3923	155	174	40	164	7	5	8	8
SIM475	0	3959	184	172	41	156	1	1	13	13
SIM476	0	3980	151	162	31	179	5	7	7	7
SIM477	0	3913	175	196	29	163	9	3	6	6
SIM478	0	3928	162	181	27	200	1	4	12	12
SIM479	0	3965	176	164	39	147	3	5	12	12
SIM480	0	4001	147	162	36	173	3	4	21	21
SIM481	0	3966	196	168	35	163	1	2	5	5
SIM482	0	3985	146	161	28	182	3	6	8	8
SIM483	0	3962	179	174	25	157	5	7	12	12
SIM484	0	3900	176	192	33	171	2	8	8	8
SIM485	0	3938	192	185	19	171	5	7	8	8
SIM486	0	4017	165	174	20	169	2	3	9	9
SIM487	0	3930	159	162	36	184	4	13	14	14
SIM488	0	3997	165	175	20	149	0	5	11	11
SIM489	0	4006	150	151	27	175	5	6	9	9
SIM490	0	3952	166	171	23	176	8	5	12	12
SIM491	0	3965	168	172	19	166	4	1	10	10
SIM492	0	3934	177	167	29	168	8	4	17	17
SIM493	0	4017	159	161	19	146	4	1	18	18
SIM494	0	3898	158	177	40	220	4	4	14	14
SIM495	0	3957	166	139	33	154	3	9	4	4
SIM496	0	3975	173	175	26	164	1	4	8	8
SIM497	0	3927	184	164	30	149	2	8	6	6
SIM498	0	3972	156	181	30	164	2	2	2	2
SIM499	0	3908	181	183	41	153	6	7	9	9
SIM500	0	3957	178	159	25	174	3	3	8	8
SIM501	0	3929	171	167	29	158	1	4	4	4
SIM502	0	3959	153	162	27	165	4	7	7	7
SIM503	0	3988	169	159	36	153	8	3	8	8
SIM504	0	3985	148	188	25	166	8	1	2	2
SIM505	0	3948	148	164	20	163	10	1	5	5
SIM506	0	3965	155	171	48	163	3	5	3	3
SIM507	0	4004	185	158	19	153	0	5	8	8
SIM508	0	3896	183	181	45	175	4	1	7	7
SIM509	0	3955	177	140	44	174	2	4	8	8
SIM510	0	3968	146	151	31	188	7	4	13	13
SIM511	0	4029	169	149	35	160	3	1	6	6
SIM512	0	3969	162	176	31	152	5	8	6	6
SIM513	0	3950	186	158	25	186	9	8	8	8
SIM514	0	3923	163	154	45	173	5	0	4	4
SIM515	0	3947	148	174	22	185	4	2	9	9
SIM516	0	3969	152	167	28	145	7	3	8	8
SIM517	0	3969	172	180	49	170	1	2	11	11
SIM518	0	3950	138	155	41	167	2	6	7	7
SIM519	0	3936	193	167	28	156	9	7	9	9
SIM520	0	3988	168	142	31	173	0	10	17	17
SIM521	0	3939	150	159	42	170	0	4	10	10
SIM522	0	3917	187	182	28	171	2	6	6	6
SIM523	0	3978	187	162	36	142	7	3	14	14
SIM524	0	3965	164	162	20	162	7	9	14	14
SIM525	0	3971	169	151	24	177	9	4	10	10
SIM526	0	3976	148	172	25	172	6	3	10	10
SIM527	0	3958	185	176	26	158	3	10	1	1
SIM528	0	3969	170	153	34	162	4	1	7	7
SIM529	0	3935	170	157	30	170	4	4	8	8
SIM530	0	3959	168	179	28	142	5	0	8	8
SIM531	0	4007	166	149	19	141	4	9	8	8
SIM532	0	3930	170	174	60	164	6	0	17	17
SIM533	0	3972	169	155	28	164	5	3	9	9
SIM534	0	4000	159	167	38	184	2	4	2	2
SIM535	0	3924	180	149	17	164	2	0	9	9
SIM536	0	3931	163	179	25	180	0	7	9	9
SIM537	0	3960	171	184	34	169	2	4	4	4
SIM538	0	3904	153	203	46	176	3	5	12	12
SIM539	0	3969	171	152	31	174	3	5	9	9
SIM540	0	3990	174	175	33	160	6	9	9	9
SIM541	0	4009	159	160	21	163	9	0	8	8
SIM542	0	3977	167	155	42	168	6	7	5	5
SIM543	0	3963	153	167	27	181	4	1	16	16
SIM544	0	3953	177	168	41	172	3	2	12	12
SIM545	0	3916	200	147	40	174	7	3	5	5
SIM546	0	3910	166	186	21	173	7	5	11	11
SIM547	0	3961	156	171	38	158	3	2	5	5
SIM548	0	4025	152	168	26	169	4	3	18	18
SIM549	0	3905	188	152	25	201	6	3	4	4
SIM550	0	3974	173	170	25	156	6	4	3	3
SIM551	0	3970	175	164	21	156	5	5	1	1
SIM552	0	3911	164	166	41	191	3	2	4	4
SIM553	0	3939	171	165	49	169	7	7	17	17
SIM554	0	3967	184	135	32	151	2	4	10	10
SIM555	0	3909	154	184	33	182	0	10	1	1
SIM556	0	3988	176	166	48	150	3	8	10	10
SIM557	0	3960	168	170	29	172	8	6	7	7
SIM558	0	3914	175	186	28	192	6	7	13	13
SIM559	0	3949	183	148	35	174	4	2	15	15
SIM560	0	3982	142	157	26	173	4	6	25	25
SIM561	0	3962	194	156	31	171	1	8	5	5
SIM562	0	3957	172	187	32	154	1	7	4	4
SIM563	0	3912	173	157	29	180	5	5	12	12
SIM564	0	3898	164	155	28	160	8	5	17	17
SIM565	0	3938	152	167	36	196	3	3	13	13
SIM566	0	3931	158	176	24	172	4	3	9	9
SIM567	0	3962	195	165	13	148	6	3	10	10
SIM568	0	3978	182	178	41	145	4	3	8	8
SIM569	0	3940	176	165	18	175	8	6	6	6
SIM570	0	3983	176	156	34	173	3	2	16	16
SIM571	0	3958	194	168	29	165	1	1	4	4
SIM572	0	3911	184	175	32	193	2	5	5	5
SIM573	0	3934	168	182	33	194	2	3	10	10
SIM574	0	3943	166	173	32	164	6	3	6	6
SIM575	0	3920	169	161	43	192	1	9	10	10
SIM576	0	3941	141	186	34	175	5	8	15	15
SIM577	0	3999	164	183	33	165	3	2	12	12
SIM578	0	3935	166	178	33	174	4	9	13	13
SIM579	0	3904	161	164	41	179	4	5	10	10
SIM580	0	3929	192	158	17	183	6	6	13	13
SIM581	0	3886	173	172	33	174	3	2	22	22
SIM582	0	3947	162	180	48	175	8	6	8	8
SIM583	0	3939	181	183	41	158	4	4	8	8
SIM584	0	4011	131	142	36	132	2	1	16	16
SIM585	0	3938	161	164	24	170	8	6	13	13
SIM586	0	4016	167	159	30	153	4	1	5	5
SIM587	0	3937	163	174	63	172	4	4	10	10
SIM588	0	3973	203	142	29	169	0	11	4	4
SIM589	0	3901	203	170	59	178	5	1	6	6
SIM590	0	3977	157	146	40	167	4	6	9	9
SIM591	0	4004	146	164	47	164	2	3	12	12
SIM592	0	3909	164	149	36	186	2	5	24	24
SIM593	0	3953	158	170	35	173	7	3	7	7
SIM594	0	3890	168	208	37	155	15	9	16	16
SIM595	0	3931	171	190	18	175	2	7	13	13
SIM596	0	3988	153	165	28	179	3	0	4	4
SIM597	0	3888	172	185	26	195	3	5	2	2
SIM598	0	3976	160	197	19	166	3	4	8	8
SIM599	0	3940	161	177	26	168	5	1	8	8
SIM600	0	4024	145	168	35	146	6	2	13	13
SIM601	0	3997	159	154	28	163	6	2	9	9
SIM602	0	3924	189	177	23	182	4	2	8	8
SIM603	0	3979	169	165	25	158	5	4	7	7
SIM604	0	3953	174	183	23	164	1	5	2	2
SIM605	0	3967	173	153	24	180	6	1	7	7
SIM606	0	3964	181	152	26	165	7	0	10	10
SIM607	0	3983	162	179	22	138	1	1	6	6
SIM608	0	4006	148	155	25	175	1	4	10	10
SIM609	0	3944	166	168	29	174	5	4	10	10
SIM610	0	3955	148	170	26	141	1	5	13	13
SIM611	0	3944	174	157	35	190	1	6	9	9
SIM612	0	4032	144	159	32	139	2	2	10	10
SIM613	0	3926	184	158	38	160	3	8	23	23
SIM614	0	4025	144	176	19	171	8	3	7	7
SIM615	0	3913	202	170	37	167	4	7	6	6
SIM616	0	3963	166	173	36	173	3	6	14	14
SIM617	0	3950	191	174	22	157	4	5	8	8
SIM618	0	3996	161	170	34	175	2	4	4	4
SIM619	0	3949	178	179	30	169	8	4	7	7
SIM620	0	3955	159	146	42	206	4	6	7	7
SIM621	0	3953	177	184	25	143	8	4	6	6
SIM622	0	3927	169	159	22	193	1	9	11	11
SIM623	0	3928	175	196	43	155	3	4	3	3
SIM624	0	3944	165	171	39	157	7	5	11	11
SIM625	0	3959	170	182	19	170	3	3	8	8
SIM626	0	4021	157	164	41	160	4	7	3	3
SIM627	0	3982	152	169	24	164	6	5	6	6
SIM628	0	3964	184	186	32	158	3	4	5	5
SIM629	0	3933	174	167	39	200	1	3	8	8
SIM630	0	3927	157	167	35	180	0	8	12	12
SIM631	0	3963	157	154	46	157	5	2	11	11
SIM632	0	3924	175	170	19	178	6	6	8	8
SIM633	0	3951	161	178	21	161	1	6	7	7
SIM634	0	3945	163	171	31	148	7	6	5	5
SIM635	0	3908	175	173	25	170	9	16	12	12
SIM636	0	3907	190	185	24	166	0	3	3	3
SIM637	0	3913	184	177	35	156	3	1	15	15
SIM638	0	3871	178	161	36	168	13	2	10	10
SIM639	0	3931	169	183	27	160	4	5	6	6
SIM640	0	3963	178	177	33	140	3	7	15	15
SIM641	0	3989	196	166	25	160	3	1	11	11
SIM642	0	3946	152	176	36	177	4	4	7	7
SIM643	0	3949	156	165	33	179	4	5	10	10
SIM644	0	3953	182	161	33	171	4	4	15	15
SIM645	0	4017	159	144	33	155	4	2	6	6
SIM646	0	3983	160	177	29	167	2	4	11	11
SIM647	0	3986	177	206	33	151	4	2	9	9
SIM648	0	3950	171	171	25	189	6	6	11	11
SIM649	0	3982	170	166	35	153	3	2	2	2
SIM650	0	3970	171	167	34	148	1	1	7	7
SIM651	0	3976	161	184	19	184	1	3	10	10
SIM652	0	3957	162	159	33	166	2	5	13	13
SIM653	0	3971	147	157	21	165	4	2	13	13
SIM654	0	3894	179	140	41	163	6	4	8	8
SIM655	0	3957	156	171	46	154	5	3	5	5
SIM656	0	3987	173	162	15	185	5	6	3	3
SIM657	0	3983	152	156	25	161	4	4	6	6
SIM658	0	3990	161	165	24	153	2	1	8	8
SIM659	0	3967	141	177	26	189	3	2	9	9
SIM660	0	3933	185	155	20	168	6	3	10	10
SIM661	0	3997	164	159	33	153	14	1	11	11
SIM662	0	3998	167	159	24	169	10	3	10	10
SIM663	0	3966	177	160	40	163	3	3	11	11
SIM664	0	4021	169	151	18	156	7	2	5	5
SIM665	0	3905	178	191	37	163	6	4	6	6
SIM666	0	3972	168	163	22	161	6	4	7	7
SIM667	0	3908	193	175	22	172	5	4	6	6
SIM668	0	3954	168	157	30	158	7	6	13	13
SIM669	0	3956	158	176	31	185	2	3	8	8
SIM670	0	3994	151	159	31	164	7	3	3	3
SIM671	0	3927	171	154	23	167	2	8	3	3
SIM672	0	3982	158	154	21	188	2	2	9	9
SIM673	0	4011	167	155	17	164	0	5	6	6
SIM674	0	4006	153	188	19	154	8	1	12	12
SIM675	0	3953	177	160	41	157	2	8	4	4
SIM676	0	3935	165	173	28	190	1	4	9	9
SIM677	0	3977	152	166	38	176	1	1	6	6
SIM678	0	3968	183	173	20	163	3	3	6	6
SIM679	0	3943	167	196	35	186	4	3	8	8
SIM680	0	3929	160	151	18	180	1	9	10	10
SIM681	0	3980	155	170	39	173	1	4	15	15
SIM682	0	3921	171	160	42	169	0	2	7	7
SIM683	0	3939	167	167	24	162	2	4	13	13
SIM684	0	3945	174	178	48	164	0	5	10	10
SIM685	0	3951	178	163	35	151	1	3	3	3
SIM686	0	3929	179	173	23	214	5	4	8	8
SIM687	0	3994	159	167	38	158	7	4	5	5
SIM688	0	3960	172	177	19	148	3	0	6	6
SIM689	0	3949	178	175	32	154	2	1	4	4
SIM690	0	4004	158	166	24	191	5	1	7	7
SIM691	0	3985	135	180	36	166	4	4	8	8
SIM692	0	3952	194	169	27	178	4	4	10	10
SIM693	0	4031	161	148	29	158	5	4	6	6
SIM694	0	3975	163	170	26	151	5	7	7	7
SIM695	0	3943	167	168	29	179	1	3	10	10
SIM696	0	3896	190	148	32	180	9	8	10	10
SIM697	0	3952	158	179	35	166	0	1	9	9
SIM698	0	3928	176	159	29	185	3	9	20	20
SIM699	0	3942	180	175	38	158	2	5	6	6
SIM700	0	3944	149	180	46	176	2	6	7	7
SIM701	0	3902	170	161	36	169	4	8	5	5
SIM702	0	3948	183	171	33	139	3	5	5	5
SIM703	0	3902	166	170	35	178	2	2	19	19
SIM704	0	3988	157	161	28	151	3	4	7	7
SIM705	0	3981	175	170	22	159	6	8	14	14
SIM706	0	3851	171	172	37	208	2	10	12	12
SIM707	0	3949	174	191	22	138	7	3	17	17
SIM708	0	3976	178	169	44	150	5	7	7	7
SIM709	0	4048	162	165	13	165	6	1	9	9
SIM710	0	3953	180	171	45	171	4	5	7	7
SIM711	0	3950	174	145	32	176	8	2	15	15
SIM712	0	3988	165	153	26	151	4	1	11	11
SIM713	0	3977	148	195	31	163	2	1	3	3
SIM714	0	3930	182	191	40	157	5	4	11	11
SIM715	0	3949	189	159	20	174	5	2	3	3
SIM716	0	3969	167	165	25	153	4	7	10	10
SIM717	0	3968	163	171	15	165	11	2	12	12
SIM718	0	3926	163	177	35	169	1	2	0	0
SIM719	0	4005	149	177	17	152	2	3	8	8
SIM720	0	3950	186	174	36	143	7	9	8	8
SIM721	0	3978	170	144	31	172	4	6	6	6
SIM722	0	3919	172	159	37	150	6	2	13	13
SIM723	0	3960	158	152	36	160	2	5	10	10
SIM724	0	3970	150	174	32	149	5	1	10	10
SIM725	0	3901	183	171	14	174	8	11	10	10
SIM726	0	4001	178	150	29	144	5	3	5	5
SIM727	0	3939	160	174	17	184	7	7	9	9
SIM728	0	3940	174	163	39	168	2	8	8	8
SIM729	0	3880	169	186	33	204	7	3	14	14
SIM730	0	3919	188	150	32	162	5	3	12	12
SIM731	0	3879	172	196	38	160	12	1	6	6
SIM732	0	3994	163	165	31	181	0	2	9	9
SIM733	0	3981	142	162	26	190	4	7	14	14
SIM734	0	3965	169	156	37	159	2	4	7	7
SIM735	0	3964	175	172	32	154	2	2	10	10
SIM736	0	3963	164	166	39	179	0	3	17	17
SIM737	0	4009	157	160	25	172	5	6	15	15
SIM738	0	4014	154	159	39	131	11	0	6	6
SIM739	0	3998	174	166	19	154	8	4	5	5
SIM740	0	3986	141	167	28	157	3	4	14	14
SIM741	0	3907	193	195	27	160	1	2	8	8
SIM742	0	3915	162	182	39	179	5	6	11	11
SIM743	0	3891	161	183	24	181	4	3	13	13
SIM744	0	3991	165	176	22	163	3	4	8	8
SIM745	0	4007	141	159	48	157	7	8	7	7
SIM746	0	3917	176	188	24	178	1	4	7	7
SIM747	0	3921	157	189	33	199	4	1	1	1
SIM748	0	3921	193	179	27	172	5	7	8	8
SIM749	0	3994	164	163	38	152	2	2	8	8
SIM750	0	3929	153	182	14	164	3	4	9	9
SIM751	0	3902	172	180	44	173	5	8	7	7
SIM752	0	4047	168	129	18	175	5	3	6	6
SIM753	0	3963	163	183	25	143	0	2	8	8
SIM754	0	3935	195	177	26	186	3	3	5	5
SIM755	0	3917	168	186	16	171	8	12	6	6
SIM756	0	3934	170	187	16	174	3	3	5	5
SIM757	0	3969	145	171	30	158	4	14	8	8
SIM758	0	3933	180	163	26	177	2	0	19	19
SIM759	0	3899	173	175	44	171	3	9	9	9
SIM760	0	3952	179	171	41	171	5	4	6	6
SIM761	0	3972	173	159	27	164	4	3	0	0
SIM762	0	4005	169	134	35	154	2	9	15	15
SIM763	0	3926	145	158	23	176	2	8	9	9
SIM764	0	3930	154	163	40	180	4	3	21	21
SIM765	0	3964	171	171	36	179	4	8	8	8
SIM766	0	3938	186	166	20	186	3	8	4	4
SIM767	0	4004	141	172	28	151	2	1	3	3
SIM768	0	3962	168	139	33	180	3	4	11	11
SIM769	0	3947	175	173	27	176	7	5	6	6
SIM770	0	3966	160	163	18	161	3	3	9	9
SIM771	0	3936	150	176	31	179	3	3	6	6
SIM772	0	3971	143	165	26	161	1	0	15	15
SIM773	0	3944	174	177	34	177	4	0	9	9
SIM774	0	3974	162	167	36	164	2	4	9	9
SIM775	0	3962	193	161	46	156	7	4	10	10
SIM776	0	3954	183	158	39	147	2	0	11	11
SIM777	0	3951	153	163	33	189	1	4	13	13
SIM778	0	3893	183	176	30	169	2	4	14	14
SIM779	0	3933	157	162	27	180	13	4	12	12
SIM780	0	3871	152	183	56	165	12	5	13	13
SIM781	0	3970	153	166	30	172	1	8	6	6
SIM782	0	3971	139	170	31	157	6	5	12	12
SIM783	0	3915	185	175	35	176	6	1	11	11
SIM784	0	4017	178	171	17	126	6	1	6	6
SIM785	0	4048	145	179	20	144	1	2	11	11
SIM786	0	3913	167	186	20	174	5	10	16	16
SIM787	0	3900	164	155	46	181	10	7	11	11
SIM788	0	4008	141	162	28	164	6	0	14	14
SIM789	0	3993	164	175	21	155	1	1	6	6
SIM790	0	3927	172	187	23	172	5	2	5	5
SIM791	0	3916	161	180	36	166	4	0	13	13
SIM792	0	3955	173	166	26	148	5	3	10	10
SIM793	0	3946	157	186	18	172	7	3	4	4
SIM794	0	3963	189	174	19	168	0	6	7	7
SIM795	0	3977	163	180	29	143	1	4	6	6
SIM796	0	3924	169	151	28	146	3	4	10	10
SIM797	0	3982	163	149	35	174	5	1	11	11
SIM798	0	3975	184	160	28	143	5	9	10	10
SIM799	0	4025	167	146	28	169	3	2	3	3
SIM800	0	4003	147	155	21	147	6	6	15	15
SIM801	0	3904	186	174	26	167	4	8	7	7
SIM802	0	3928	153	156	35	180	7	3	2	2
SIM803	0	3966	170	175	22	158	3	4	11	11
SIM804	0	3985	160	173	19	137	3	7	1	1
SIM805	0	3949	173	155	19	171	11	4	6	6
SIM806	0	3938	167	157	28	161	4	2	16	16
SIM807	0	3967	165	161	24	175	4	6	7	7
SIM808	0	3985	159	168	38	167	1	5	8	8
SIM809	0	4025	140	166	18	149	6	1	4	4
SIM810	0	3925	189	145	35	164	3	4	10	10
SIM811	0	3909	165	171	25	170	8	7	6	6
SIM812	0	3910	181	175	35	172	2	3	9	9
SIM813	0	3938	162	174	31	202	2	4	6	6
SIM814	0	3927	188	148	17	190	4	5	3	3
SIM815	0	4011	152	167	18	163	4	4	5	5
SIM816	0	3973	185	133	34	184	4	3	6	6
SIM817	0	3911	168	176	24	175	5	2	10	10
SIM818	0	3946	156	192	21	175	5	0	7	7
SIM819	0	3958	160	147	15	190	3	1	3	3
SIM820	0	3972	166	178	16	168	4	8	10	10
SIM821	0	3935	170	171	22	157	11	1	12	12
SIM822	0	3950	168	163	43	170	5	6	5	5
SIM823	0	3919	163	153	42	162	13	7	11	11
SIM824	0	3993	164	201	35	149	4	3	3	3
SIM825	0	3966	169	162	27	157	5	5	5	5
SIM826	0	3922	165	174	33	142	3	9	13	13
SIM827	0	3965	193	196	17	159	4	10	3	3
SIM828	0	3976	171	148	27	178	4	9	13	13
SIM829	0	3917	169	171	35	158	8	2	19	19
SIM830	0	3893	148	165	54	168	2	5	20	20
SIM831	0	4002	151	133	36	171	0	2	10	10
SIM832	0	4007	164	135	15	174	7	6	5	5
SIM833	0	3993	146	152	27	165	9	3	11	11
SIM834	0	4003	140	188	32	169	3	6	4	4
SIM835	0	3960	138	174	35	171	11	7	7	7
SIM836	0	4020	164	135	29	170	1	4	1	1
SIM837	0	3920	176	175	38	166	9	2	5	5
SIM838	0	3866	176	179	27	152	8	1	29	29
SIM839	0	3947	163	168	18	163	3	5	9	9
SIM840	0	3972	179	167	21	167	2	3	10	10
SIM841	0	3944	170	154	30	171	2	7	5	5
SIM842	0	3933	173	146	35	200	6	5	5	5
SIM843	0	3931	160	164	38	201	6	3	7	7
SIM844	0	3935	171	184	29	156	5	2	5	5
SIM845	0	3960	163	160	32	180	2	6	10	10
SIM846	0	3952	175	173	30	167	6	6	6	6
SIM847	0	3997	151	173	26	167	9	3	4	4
SIM848	0	3938	165	157	31	165	12	2	17	17
SIM849	0	3915	162	195	44	169	2	7	9	9
SIM850	0	3928	186	177	28	185	2	5	6	6
SIM851	0	3930	181	177	18	153	0	3	7	7
SIM852	0	3951	141	170	36	161	5	6	19	19
SIM853	0	3958	136	183	43	160	4	3	11	11
SIM854	0	3906	169	186	28	165	1	7	7	7
SIM855	0	3915	199	166	19	170	5	5	6	6
SIM856	0	3880	167	171	28	168	6	4	19	19
SIM857	0	3946	178	166	23	167	2	5	5	5
SIM858	0	3991	156	149	34	169	3	0	13	13
SIM859	0	3990	160	167	30	140	2	2	4	4
SIM860	0	3932	166	186	24	182	10	5	9	9
SIM861	0	3972	171	155	16	183	12	7	13	13
SIM862	0	3966	178	190	26	160	1	1	10	10
SIM863	0	3905	167	200	23	183	6	2	8	8
SIM864	0	3984	154	177	23	153	2	5	9	9
SIM865	0	3854	194	166	40	198	6	8	7	7
SIM866	0	3972	171	149	19	142	6	6	7	7
SIM867	0	3911	168	193	29	182	8	2	8	8
SIM868	0	4020	133	159	36	169	2	4	12	12
SIM869	0	3980	167	168	12	158	4	8	14	14
SIM870	0	3966	172	132	30	165	5	4	9	9
SIM871	0	3911	162	175	35	184	4	1	16	16
SIM872	0	3896	185	181	27	186	6	11	7	7
