#chrom	pos	AAAA	AABA	ABAA	ABBA	BAAA	BABA	BBAA	BBBA	Dcub	D-stat	ChiSq
8	639532927	492827	929	516	183	799	220	130	2228	-0.000773909	-0.091811414	3.397022333
8	640033344	494548	674	329	36	612	113	27	2219	-0.138010894	-0.516778523	39.79194631
8	640533761	495230	729	210	30	636	61	33	1454	-0.039533103	-0.340659341	10.56043956
8	641034178	495779	714	159	49	638	19	44	1488	0.085869123	0.441176471	13.23529412
8	641534595	495343	817	184	17	634	49	134	1384	-0.113977238	-0.484848485	15.51515152
8	642035012	495175	702	369	104	712	109	87	1643	-1.29351E-05	-0.023474178	0.117370892
8	642535429	495574	740	360	108	756	93	73	1243	0.00041561	0.074626866	1.119402985
8	643035846	495909	692	278	72	673	74	116	1393	-2.57058E-06	-0.01369863	0.02739726
8	643536263	495867	702	287	79	752	59	74	1005	0.003044057	0.144927536	2.898550725
8	644036680	495629	755	388	131	772	115	99	1083	0.000275141	0.06504065	1.040650407
8	644537097	496166	753	375	101	805	91	98	963	0.000141285	0.052083333	0.520833333
8	645037514	494664	890	389	85	815	133	155	1087	-0.010674664	-0.220183486	10.56880734
8	645537931	495577	887	424	82	893	157	149	1087	-0.030902249	-0.313807531	23.53556485
8	646038348	495194	786	304	101	757	126	118	1101	-0.001335803	-0.110132159	2.753303965
8	646538765	495789	833	437	99	835	108	136	956	-8.21895E-05	-0.043478261	0.391304348
8	647039182	496358	734	349	60	731	95	78	731	-0.011513544	-0.225806452	7.903225806
8	647539599	496091	782	407	99	860	116	73	724	-0.000494346	-0.079069767	1.344186047
8	648040016	495909	834	350	48	740	104	88	638	-0.05000729	-0.368421053	20.63157895
8	648540433	495452	832	319	87	771	83	145	1108	1.30267E-05	0.023529412	0.094117647
8	649040850	496187	734	320	70	703	118	129	980	-0.016643711	-0.255319149	12.25531915
8	649541267	496429	779	313	109	751	78	131	742	0.004555754	0.165775401	5.139037433
8	650041684	496345	756	335	92	744	63	146	1020	0.006549361	0.187096774	5.425806452
8	650542101	495453	914	407	152	789	93	160	943	0.013965542	0.240816327	14.20816327
8	651042518	495120	808	270	92	691	69	122	1091	0.002915452	0.142857143	3.285714286
8	651542935	495839	706	277	60	692	73	77	1050	-0.000933846	-0.097744361	1.270676692
8	652043352	496048	690	324	71	670	117	79	1060	-0.014648729	-0.244680851	11.25531915
8	652543769	496133	798	339	68	742	88	129	803	-0.002107251	-0.128205128	2.564102564
8	653044186	495488	762	243	53	737	69	185	1357	-0.002255695	-0.131147541	2.098360656
8	653544603	495609	930	326	54	646	78	231	1077	-0.006010518	-0.181818182	4.363636364
8	654045020	495229	936	394	122	849	97	267	1010	0.001487605	0.114155251	2.853881279
8	654545437	496013	830	475	103	893	142	150	884	-0.004033625	-0.159183673	6.208163265
8	655045854	494650	824	412	113	746	64	151	978	0.021216241	0.276836158	13.56497175
8	655546271	494984	1016	495	109	897	135	148	1010	-0.001209903	-0.106557377	2.770491803
8	656046688	494595	824	486	119	820	158	182	956	-0.002790966	-0.140794224	5.490974729
8	656547105	495070	948	470	147	933	120	156	1133	0.001034088	0.101123596	2.730337079
8	657047522	494522	780	482	157	880	147	130	1195	3.55942E-05	0.032894737	0.328947368
8	657547939	494410	892	524	141	911	189	164	1324	-0.003077385	-0.145454545	6.981818182
8	658048356	493909	994	517	82	792	174	207	1228	-0.046413422	-0.359375	33.0625
8	658548773	494940	1001	455	137	838	131	191	1024	1.12215E-05	0.02238806	0.134328358
8	659049190	494356	1023	475	91	845	188	170	1184	-0.042024504	-0.347670251	33.72401434
8	659549607	495864	818	353	105	761	78	126	954	0.003211723	0.147540984	3.983606557
8	660050024	494820	817	383	121	809	68	168	1174	0.022051706	0.28042328	14.86243386
8	660550441	494954	909	362	111	893	74	173	1287	0.008	0.2	7.4
8	661050858	495076	933	483	118	871	94	205	1018	0.001450862	0.113207547	2.716981132
8	661551275	495077	883	406	145	889	95	230	1193	0.009042245	0.208333333	10.41666667
8	662051692	494712	910	448	109	803	135	193	1101	-0.001209903	-0.106557377	2.770491803
8	662552109	495156	850	483	132	829	138	136	1039	-1.09739E-05	-0.022222222	0.133333333
8	663052526	495189	914	416	89	762	115	195	1091	-0.002070282	-0.12745098	3.31372549
8	663552943	495402	815	368	86	752	110	164	1252	-0.00183597	-0.12244898	2.93877551
8	664053360	496167	734	348	108	757	56	85	799	0.031877077	0.317073171	16.48780488
8	664553777	496804	794	384	99	775	111	128	772	-0.000186589	-0.057142857	0.685714286
8	665054194	495297	825	354	122	790	103	139	749	0.000602162	0.084444444	1.604444444
8	665554611	495147	774	445	225	808	104	110	1384	0.049747174	0.367781155	44.50151976
8	666055028	495463	814	310	61	761	75	80	1118	-0.001090856	-0.102941176	1.441176471
8	666555445	496709	889	343	94	776	49	161	929	0.031162295	0.314685315	14.16083916
8	667055862	495453	741	252	44	619	64	167	991	-0.006350658	-0.185185185	3.703703704
8	667556279	495908	689	270	51	595	34	119	1150	0.008	0.2	3.4
8	668056696	495454	906	301	110	791	73	158	1046	0.008265172	0.202185792	7.480874317
8	668557113	495738	912	323	54	766	86	198	920	-0.011941691	-0.228571429	7.314285714
8	669057530	496232	729	248	66	714	52	105	860	0.001670083	0.118644068	1.661016949
8	669557947	496099	793	270	47	658	91	187	901	-0.032413115	-0.31884058	14.02898551
8	670058364	495963	980	311	74	701	62	241	812	0.000686953	0.088235294	1.058823529
8	670558781	495657	805	388	90	730	99	160	1155	-0.00010798	-0.047619048	0.428571429
8	671059198	494771	1000	274	131	712	68	291	840	0.031729441	0.316582915	19.94472362
8	671559615	495938	872	255	90	696	76	210	1076	0.000599874	0.084337349	1.180722892
8	672060032	496208	731	337	77	760	77	55	931	0	0	0
8	672560449	496346	818	329	61	713	81	105	719	-0.002793991	-0.14084507	2.816901408
8	673060866	496349	668	242	53	674	64	102	511	-0.000831037	-0.094017094	1.034188034
8	673561283	497146	743	325	114	797	109	118	857	1.12719E-05	0.022421525	0.112107623
8	674061700	495165	767	333	100	723	95	105	750	1.6858E-05	0.025641026	0.128205128
8	674562117	495657	863	374	117	723	101	233	966	0.000395358	0.073394495	1.174311927
8	675062534	495914	749	356	130	766	71	167	961	0.025291108	0.293532338	17.31840796
8	675562951	495269	763	290	114	784	73	88	1197	0.010539664	0.219251337	8.989304813
8	676063368	495796	815	333	83	739	79	122	955	1.50534E-05	0.024691358	0.098765432
8	676563785	495658	835	309	103	827	100	129	921	3.22757E-06	0.014778325	0.044334975
8	677064202	495718	744	259	80	680	98	136	1237	-0.001034088	-0.101123596	1.820224719
8	677564619	495653	806	283	72	773	85	193	1220	-0.000567716	-0.082802548	1.076433121
8	678065036	496191	592	200	65	667	29	39	1120	0.056172524	0.382978723	13.78723404
8	678565453	495772	822	321	50	702	98	117	921	-0.034114465	-0.324324324	15.56756757
8	679065870	495445	825	258	40	752	39	259	957	2.02824E-06	0.012658228	0.012658228
8	679566287	496499	746	226	39	699	43	104	942	-0.000116075	-0.048780488	0.195121951
8	680066704	495287	846	312	98	761	81	111	1330	0.000856619	0.094972067	1.61452514
8	680567121	495128	915	381	124	820	106	140	1046	0.000479329	0.07826087	1.408695652
8	681067538	495082	907	367	112	810	118	152	1148	-1.77529E-05	-0.026086957	0.156521739
8	681567955	495579	838	357	111	856	139	114	988	-0.001404928	-0.112	3.136
8	682068372	496500	752	253	73	662	56	84	786	0.002288641	0.131782946	2.240310078
8	682568789	496053	710	354	128	834	84	122	981	0.008940266	0.20754717	9.132075472
8	683069206	495832	843	369	150	807	130	144	1227	0.000364431	0.071428571	1.428571429
8	683569623	495066	768	337	98	792	75	118	1124	0.002349877	0.132947977	3.057803468
8	684070040	494937	766	276	80	742	80	69	1171	0	0	0
8	684570457	495427	739	355	66	728	160	46	910	-0.071954547	-0.415929204	39.09734513
8	685070874	495219	870	330	65	729	103	121	1120	-0.011572387	-0.226190476	8.595238095
8	685571291	496204	779	239	42	726	43	74	1029	-1.62833E-06	-0.011764706	0.011764706
8	686071708	496424	716	255	44	643	47	91	1044	-3.58294E-05	-0.032967033	0.098901099
8	686572125	495523	955	356	108	824	112	178	987	-6.01052E-06	-0.018181818	0.072727273
8	687072542	494826	866	432	137	864	137	128	1225	0	0	0
8	687572959	495067	814	346	67	802	128	123	1069	-0.030611575	-0.312820513	19.08205128
8	688073376	496014	794	314	68	721	82	151	993	-0.000813037	-0.093333333	1.306666667
8	688573793	496266	760	313	90	663	132	152	1155	-0.006771563	-0.189189189	7.945945946
8	689074210	495120	775	384	114	774	116	148	1353	-6.57516E-07	-0.008695652	0.017391304
8	689574627	495631	838	370	119	828	119	158	987	0	0	0
8	690075044	496371	807	388	94	778	156	125	746	-0.015252992	-0.248	15.376
8	690575461	495534	788	371	124	771	93	138	820	0.002915452	0.142857143	4.428571429
8	691075878	495312	843	418	124	798	172	132	1148	-0.004264308	-0.162162162	7.783783784
8	691576295	494599	988	486	153	947	135	227	1228	0.000244141	0.0625	1.125
8	692076712	494804	884	525	175	844	189	147	1212	-5.68958E-05	-0.038461538	0.538461538
8	692577129	494862	762	522	176	925	171	116	1129	2.99172E-06	0.014409222	0.07204611
8	693077546	494534	963	444	135	907	123	176	1371	0.00010062	0.046511628	0.558139535
8	693577963	494912	969	535	167	897	192	191	994	-0.000337704	-0.069637883	1.740947075
8	694078380	494451	954	486	174	939	139	258	1148	0.001398206	0.111821086	3.913738019
8	694578797	495235	885	489	156	831	173	162	1004	-0.000137962	-0.051671733	0.878419453
8	695079214	494008	1103	554	184	951	173	276	1201	2.92532E-05	0.030812325	0.338935574
8	695579631	494429	1015	561	194	949	180	191	1215	5.24529E-05	0.037433155	0.524064171
8	696080048	494309	996	528	214	997	183	226	1351	0.000476117	0.078085642	2.420654912
8	696580465	495566	855	487	148	792	158	146	1059	-3.49008E-05	-0.032679739	0.326797386
8	697080882	495116	820	409	112	852	108	77	1132	6.01052E-06	0.018181818	0.072727273
8	697581299	495790	935	509	143	834	124	191	963	0.000360352	0.071161049	1.352059925
8	698081716	494864	919	452	148	877	150	154	868	-3.02302E-07	-0.006711409	0.013422819
8	698582133	494110	1051	556	156	981	124	252	1052	0.001492711	0.114285714	3.657142857
8	699082550	495348	853	354	95	854	119	135	1112	-0.001410563	-0.112149533	2.691588785
8	699582967	494782	1009	510	85	869	159	146	946	-0.027894956	-0.303278689	22.44262295
8	700083384	495855	883	426	83	820	101	94	682	-0.00093619	-0.097826087	1.760869565
8	700583801	494669	998	441	175	976	136	216	1150	0.001972026	0.125401929	4.890675241
8	701084218	493887	1044	589	174	1018	195	196	1412	-0.000184323	-0.056910569	1.195121951
8	701584635	494317	1111	648	166	1118	149	205	1135	0.000157186	0.053968254	0.917460317
8	702085052	492889	1211	713	239	1183	236	268	1405	2.51932E-07	0.006315789	0.018947368
8	702585469	494800	978	493	180	956	160	188	1006	0.000203542	0.058823529	1.176470588
8	703085886	494489	1067	496	165	995	159	219	1073	6.35066E-06	0.018518519	0.111111111
8	703586303	494706	992	521	128	937	144	223	1391	-0.000203542	-0.058823529	0.941176471
8	704086720	495174	948	455	120	850	167	209	1322	-0.004391854	-0.163763066	7.696864111
8	704587137	495114	929	453	149	884	168	169	1157	-0.000215319	-0.059936909	1.138801262
8	705087554	495142	875	319	117	914	139	128	953	-0.00063467	-0.0859375	1.890625
8	705587971	494811	1043	422	158	955	149	164	812	2.51949E-05	0.029315961	0.263843648
8	706088388	494836	929	313	123	886	79	142	1034	0.010334844	0.217821782	9.584158416
8	706588805	494982	903	331	93	869	112	137	1020	-0.000796158	-0.092682927	1.76097561
8	707089222	494236	1071	403	142	997	121	189	1203	0.000509085	0.079847909	1.676806084
8	707589639	494900	1021	349	84	843	59	262	946	0.005343329	0.174825175	4.370629371
8	708090056	496379	839	185	29	761	50	101	1074	-0.018783504	-0.265822785	5.582278481
8	708590473	494059	905	325	63	858	71	120	1192	-0.000212792	-0.059701493	0.47761194
8	709090890	493414	1002	442	153	894	103	131	1008	0.007450581	0.1953125	9.765625
8	709591307	493122	907	424	130	1030	165	126	967	-0.001670083	-0.118644068	4.152542373
8	710091724	492565	1047	390	141	961	120	433	1357	0.000520878	0.08045977	1.689655172
8	710592141	490050	2043	1039	247	1133	317	691	1596	-0.001911863	-0.124113475	8.687943262
8	711092558	487322	3388	1711	916	1370	478	576	1556	0.031019444	0.31420373	137.6212339
8	711592975	322103	1106	878	447	732	221	275	1950	0.038725402	0.338323353	76.46107784
9	712093392	494532	782	125	72	811	22	42	1206	0.150496518	0.531914894	26.59574468
9	712593809	494748	716	142	29	674	27	37	1323	4.55539E-05	0.035714286	0.071428571
9	713094226	494932	809	215	50	781	44	126	1364	0.000260058	0.063829787	0.382978723
9	713594643	494953	840	226	94	892	93	68	1151	1.52924E-07	0.005347594	0.005347594
9	714095060	494143	842	213	72	906	34	105	1358	0.046071589	0.358490566	13.62264151
9	714595477	494595	865	268	67	884	92	188	1128	-0.003887126	-0.157232704	3.93081761
9	715095894	494618	897	241	59	802	64	176	1410	-6.7173E-05	-0.040650407	0.203252033
9	715596311	494324	1012	338	100	832	69	219	1201	0.006171987	0.183431953	5.686390533
9	716096728	495123	756	300	87	770	93	76	1184	-3.7037E-05	-0.033333333	0.2
9	716597145	495096	822	234	47	766	63	75	1315	-0.003077385	-0.145454545	2.327272727
9	717097562	494443	812	241	56	732	71	93	1432	-0.001647641	-0.118110236	1.771653543
9	717597979	495532	929	345	144	886	102	188	1164	0.004976712	0.170731707	7.170731707
9	718098396	493277	1086	478	200	1130	167	208	1146	0.000727015	0.089918256	2.967302452
9	718598813	494359	1084	524	141	1110	133	138	975	2.48896E-05	0.02919708	0.233576642
9	719099230	495022	957	367	152	868	123	173	1098	0.001172724	0.105454545	3.058181818
9	719599647	496853	375	287	166	528	149	64	1334	0.000157186	0.053968254	0.917460317
9	720100064	494677	919	487	99	900	115	169	903	-0.000417945	-0.074766355	1.196261682
9	720600481	498058	262	192	59	306	34	53	374	0.019425454	0.268817204	6.720430108
9	721100898	496889	664	305	72	741	30	55	348	0.069814777	0.411764706	17.29411765
9	721601315	496731	713	235	134	823	47	54	506	0.111050887	0.480662983	41.81767956
9	722101732	497050	619	185	99	754	62	48	517	0.012137453	0.229813665	8.50310559
9	722602149	496370	671	205	103	784	63	55	597	0.013991224	0.240963855	9.638554217
9	723102566	496455	624	159	99	719	4	20	971	0.78461958	0.922330097	87.62135922
9	723602983	495836	721	236	156	840	41	86	853	0.198927508	0.583756345	67.1319797
9	724103400	496280	755	236	120	807	44	75	860	0.09951974	0.463414634	35.2195122
9	724603817	494887	828	247	167	877	41	66	902	0.222290872	0.605769231	76.32692308
9	725104234	495412	855	307	120	808	82	65	823	0.006657278	0.188118812	7.148514851
9	725604651	495864	775	263	136	809	81	100	1038	0.016282042	0.253456221	13.94009217
9	726105068	496418	709	351	127	801	60	102	702	0.045993831	0.35828877	24.00534759
9	726605485	495941	811	352	129	820	80	85	715	0.012886927	0.234449761	11.48803828
9	727105902	495938	802	340	177	910	69	75	893	0.084618621	0.43902439	47.41463415
9	727606319	495838	745	300	146	815	81	81	879	0.023478076	0.286343612	18.6123348
9	728106736	496127	771	366	141	871	72	62	720	0.033994485	0.323943662	22.35211268
9	728607153	496900	541	336	86	547	61	81	486	0.0049189	0.170068027	4.25170068
9	729107570	497536	241	275	96	467	85	118	673	0.000224462	0.060773481	0.668508287
9	729607987	497603	349	409	107	641	139	133	778	-0.002201125	-0.130081301	4.162601626
9	730108404	496752	501	168	75	492	87	42	725	-0.000406442	-0.074074074	0.888888889
9	730608821	495278	854	278	64	780	107	99	947	-0.015900729	-0.251461988	10.8128655
9	731109238	495566	813	192	95	837	54	46	958	0.020834965	0.275167785	11.28187919
9	731609655	495379	858	310	72	731	87	92	1087	-0.000839619	-0.094339623	1.41509434
9	732110072	495907	866	256	81	739	106	151	939	-0.002389435	-0.13368984	3.342245989
9	732610489	495153	912	241	70	791	66	134	872	2.54427E-05	0.029411765	0.117647059
9	733110906	495279	909	413	72	753	115	254	1174	-0.012158515	-0.229946524	9.887700535
9	733611323	495613	705	255	45	654	121	123	1344	-0.095965805	-0.457831325	34.79518072
9	734111740	495830	780	198	56	661	39	98	1052	0.005730281	0.178947368	3.042105263
9	734612157	495525	812	225	35	717	40	114	1075	-0.000296296	-0.066666667	0.333333333
9	735112574	495341	880	275	87	774	81	131	978	4.55539E-05	0.035714286	0.214285714
9	735612991	495991	752	217	61	774	87	63	1000	-0.005421693	-0.175675676	4.567567568
9	736113408	495406	842	279	105	753	94	129	874	0.000168896	0.055276382	0.608040201
9	736613825	495624	826	329	95	836	71	101	671	0.003022104	0.144578313	3.469879518
9	737114242	495620	920	275	75	738	88	126	720	-0.000507303	-0.079754601	1.036809816
9	737614659	495701	887	299	102	800	67	108	876	0.00888268	0.207100592	7.24852071
9	738115076	495467	904	302	98	827	90	131	933	7.70542E-05	0.042553191	0.340425532
9	738615493	495710	878	324	101	866	77	109	743	0.002451172	0.134831461	3.235955056
9	739115910	495722	911	424	97	849	128	180	1050	-0.002615396	-0.137777778	4.271111111
9	739616327	494863	869	490	109	829	174	189	1065	-0.0121166	-0.229681979	14.92932862
9	740116744	495321	880	434	140	804	113	198	1014	0.001215429	0.106719368	2.881422925
9	740617161	495551	894	493	169	901	180	113	749	-3.13113E-05	-0.031518625	0.346704871
9	741117578	495897	844	438	129	812	122	152	806	2.16907E-05	0.027888446	0.195219124
9	741617995	495392	868	472	168	851	138	124	744	0.000942322	0.098039216	2.941176471
9	742118412	495473	819	328	118	786	105	160	1051	0.000198114	0.058295964	0.757847534
9	742618829	494579	1006	445	109	779	178	205	1423	-0.013896377	-0.240418118	16.58885017
9	743119246	496152	746	355	129	797	101	116	957	0.001804225	0.12173913	3.408695652
9	743619663	495442	878	454	116	841	120	153	885	-4.86905E-06	-0.016949153	0.06779661
9	744120080	496050	842	347	79	795	89	95	1008	-0.000210898	-0.05952381	0.595238095
9	744620497	495391	799	385	79	781	72	164	1039	9.96238E-05	0.046357616	0.324503311
9	745120914	495427	771	277	67	739	54	83	967	0.001240149	0.107438017	1.396694215
9	745621331	495728	853	239	53	830	41	76	1179	0.002080464	0.127659574	1.531914894
9	746121748	495233	738	301	60	726	91	58	1053	-0.008652752	-0.205298013	6.364238411
9	746622165	495830	734	235	102	769	66	74	1027	0.00983965	0.214285714	7.714285714
9	747122582	495935	749	325	58	723	81	82	1083	-0.004530427	-0.165467626	3.805755396
9	747622999	495969	751	303	49	754	72	66	886	-0.006867954	-0.190082645	4.371900826
